device_id,device_type,operating_system,browser_name,screen_resolution,device_language,first_seen_date,last_seen_date,device_risk_score,is_emulator,is_rooted,device_manufacturer,device_model,ip_address_last,geolocation_city,geolocation_province
DEV00020109,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2023-04-15,2023-04-15,16,False,False,Samsung,Galaxy A14,23.113.149.235,Welkom,Free State
DEV00020110,iPhone_Mobile,iOS 16,Safari,1366x768,en-ZA,2022-01-14,2022-10-11,84,True,False,Apple,iPhone 14,175.215.23.223,Tzaneen,Limpopo
DEV00020111,Android_Tablet,Android 14,Safari,1080x2400,en-ZA,2024-06-11,2025-05-23,11,False,False,Samsung,Galaxy A54,132.69.140.156,Durban,KwaZulu-Natal
DEV00020112,iPad_Tablet,iOS 16,Chrome,1170x2532,en-ZA,2022-02-06,2022-02-06,10,False,False,Apple,iPad Pro,15.46.23.103,Pietermaritzburg,KwaZulu-Natal
DEV00020113,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2024-06-08,2024-06-08,5,False,False,Samsung,Galaxy A14,218.77.65.141,East London,Eastern Cape
DEV00020114,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2025-04-07,2025-10-27,87,False,False,Samsung,Galaxy A14,182.245.125.160,Tzaneen,Limpopo
DEV00020115,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2023-10-06,2023-10-06,98,False,False,Samsung,Galaxy S23,147.251.18.61,Gqeberha,Eastern Cape
DEV00020116,iPhone_Mobile,iOS 17,Safari,1366x768,en-ZA,2022-04-18,2025-05-15,31,False,False,Apple,iPhone 13,101.193.27.68,Polokwane,Limpopo
DEV00020117,iPhone_Mobile,iOS 16,Chrome,1080x2400,en-ZA,2024-08-23,2024-12-16,15,False,False,Apple,iPhone 15,247.181.236.51,Johannesburg,Gauteng
DEV00020118,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2023-10-03,2023-10-03,54,False,False,Samsung,Galaxy A14,96.182.151.136,Soweto,Gauteng
DEV00020119,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2022-05-10,2025-05-02,99,False,False,Samsung,Galaxy A14,162.17.93.236,Stellenbosch,Western Cape
DEV00020120,iPhone_Mobile,iOS 15,Safari,1366x768,zu,2024-06-18,2024-06-18,73,False,False,Apple,iPhone 15,136.183.175.224,Cape Town,Western Cape
DEV00020121,Android_Mobile,Android 12,Safari,1920x1080,en,2024-04-28,2025-03-30,23,False,False,Samsung,Galaxy A34,237.90.116.224,Johannesburg,Gauteng
DEV00020122,iPhone_Mobile,iOS 17,Chrome,1920x1080,en-ZA,2022-01-04,2022-12-16,50,False,False,Apple,iPhone 14,23.179.86.102,East London,Eastern Cape
DEV00020123,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2023-04-17,2023-04-17,42,False,False,Samsung,Galaxy A14,251.235.102.145,Johannesburg,Gauteng
DEV00020124,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2024-12-13,2024-12-13,49,False,False,Samsung,Galaxy A14,133.38.26.101,Pietermaritzburg,KwaZulu-Natal
DEV00020125,Android_Mobile,Android 13,Edge,1366x768,en-ZA,2022-04-09,2022-06-04,69,False,False,Samsung,Galaxy A34,11.136.174.240,Ballito,KwaZulu-Natal
DEV00020126,Android_Mobile,Android 12,Safari,1080x2400,en-ZA,2024-02-24,2025-09-01,43,False,False,Samsung,Galaxy S23,224.222.123.135,East London,Eastern Cape
DEV00020127,Android_Mobile,Android 14,Safari,1080x2400,en-ZA,2023-01-28,2023-01-28,100,False,False,Samsung,Galaxy A34,80.21.213.100,Johannesburg,Gauteng
DEV00020128,Android_Mobile,Android 14,Chrome,1366x768,zu,2024-11-23,2024-11-23,13,False,False,Samsung,Galaxy S23,184.59.34.7,Welkom,Free State
DEV00020129,iPhone_Mobile,iOS 17,Chrome,1366x768,en,2022-05-11,2025-12-30,31,False,False,Apple,iPhone 13,167.71.160.150,Durban,KwaZulu-Natal
DEV00020130,iPhone_Mobile,iOS 15,Chrome,1440x900,en-ZA,2024-05-15,2024-11-30,89,False,False,Apple,iPhone 15,237.191.20.175,Johannesburg,Gauteng
DEV00020131,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2024-09-22,2024-09-22,82,False,False,Samsung,Galaxy A34,222.77.194.42,Pretoria,Gauteng
DEV00020132,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2024-07-24,2025-09-21,60,False,False,Samsung,Galaxy S23,100.133.71.209,East London,Eastern Cape
DEV00020133,Android_Mobile,Android 14,Chrome,1440x900,af,2024-08-05,2025-05-01,30,False,False,Samsung,Galaxy A14,147.186.100.124,Polokwane,Limpopo
DEV00020134,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2025-05-20,2025-07-10,42,False,False,Apple,iPhone 14,71.216.228.81,East London,Eastern Cape
DEV00020135,Android_Mobile,Android 12,Edge,1366x768,en-ZA,2024-09-16,2024-09-16,81,False,False,Samsung,Galaxy A34,31.82.218.216,Cape Town,Western Cape
DEV00020136,Android_Mobile,Android 14,Chrome,1440x900,en-ZA,2023-03-27,2023-05-05,61,False,False,Samsung,Galaxy S23,127.141.190.96,Nelspruit,Mpumalanga
DEV00020137,Android_Mobile,Android 13,Firefox,1170x2532,en-ZA,2023-11-14,2025-02-20,70,False,False,Samsung,Galaxy S22,19.128.71.207,Cape Town,Western Cape
DEV00020138,Windows_Desktop,Windows 11,Safari,1170x2532,en-ZA,2024-01-11,2025-04-24,74,False,False,HP,Aspire,195.85.254.189,Johannesburg,Gauteng
DEV00020139,Android_Mobile,Android 14,Firefox,1920x1080,en,2025-08-05,2025-08-05,45,False,False,Samsung,Galaxy A14,172.117.156.211,Pretoria,Gauteng
DEV00020140,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2025-06-12,2025-06-12,98,False,True,Samsung,Galaxy S22,203.4.134.176,Cape Town,Western Cape
DEV00020141,iPhone_Mobile,iOS 17,Chrome,1080x2400,en-ZA,2023-07-17,2024-03-23,70,False,False,Apple,iPhone 15,154.201.199.97,Nelspruit,Mpumalanga
DEV00020142,iPad_Tablet,iOS 15,Chrome,1366x768,en-ZA,2023-02-28,2023-12-15,10,False,False,Apple,iPad Mini,8.83.30.183,Pretoria,Gauteng
DEV00020143,Windows_Laptop,Windows 11,Edge,1920x1080,en-ZA,2022-12-06,2022-12-06,75,False,False,HP,Inspiron,176.30.216.111,Johannesburg,Gauteng
DEV00020144,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2024-07-02,2025-09-14,24,False,False,Samsung,Galaxy S22,102.126.146.80,Pietermaritzburg,KwaZulu-Natal
DEV00020145,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2023-07-11,2023-07-11,98,False,False,Samsung,Galaxy S23,108.189.174.215,Paarl,Western Cape
DEV00020146,Android_Mobile,Android 14,Safari,1440x900,en-ZA,2023-05-16,2023-05-16,72,False,False,Samsung,Galaxy A14,75.239.181.119,Cape Town,Western Cape
DEV00020147,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2023-07-13,2023-11-28,69,False,False,Samsung,Galaxy A54,150.115.173.176,Pietermaritzburg,KwaZulu-Natal
DEV00020148,Windows_Laptop,Windows 11,Safari,1366x768,en-ZA,2023-12-21,2023-12-21,31,False,False,HP,Latitude,32.6.242.189,Cape Town,Western Cape
DEV00020149,iPhone_Mobile,iOS 15,Chrome,1366x768,en-ZA,2024-10-21,2024-12-19,70,False,False,Apple,iPhone 15,120.136.250.252,East London,Eastern Cape
DEV00020150,Android_Mobile,Android 12,Safari,1170x2532,en-ZA,2022-06-08,2022-06-08,19,False,False,Samsung,Galaxy A54,177.157.33.210,Pretoria,Gauteng
DEV00020151,Android_Mobile,Android 13,Safari,1366x768,en-ZA,2023-08-31,2025-05-14,71,False,True,Samsung,Galaxy A34,106.196.199.5,Soweto,Gauteng
DEV00020152,iPhone_Mobile,iOS 17,Chrome,1440x900,en-ZA,2024-03-08,2024-08-31,55,False,False,Apple,iPhone 14,44.134.40.61,Johannesburg,Gauteng
DEV00020153,iPhone_Mobile,iOS 17,Safari,1080x2400,af,2024-12-19,2025-04-13,1,False,False,Apple,iPhone 13,223.167.220.212,Ballito,KwaZulu-Natal
DEV00020154,Android_Mobile,Android 13,Chrome,1366x768,en-ZA,2024-04-23,2024-08-28,83,False,False,Samsung,Galaxy A54,53.178.210.41,Cape Town,Western Cape
DEV00020155,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2023-03-20,2025-01-05,65,False,False,Samsung,Galaxy S22,189.81.75.39,Polokwane,Limpopo
DEV00020156,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2025-07-07,2025-09-09,31,False,False,Samsung,Galaxy S23,236.32.189.72,Paarl,Western Cape
DEV00020157,Android_Mobile,Android 12,Chrome,1920x1080,en-ZA,2022-08-20,2022-08-20,40,False,False,Samsung,Galaxy A14,33.152.176.233,Paarl,Western Cape
DEV00020158,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2023-10-22,2025-09-23,8,False,False,Samsung,Galaxy A14,220.67.162.181,Soweto,Gauteng
DEV00020159,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2024-05-20,2025-03-24,48,False,False,Samsung,Galaxy A14,209.18.72.210,East London,Eastern Cape
DEV00020160,Android_Mobile,Android 13,Chrome,1440x900,en-ZA,2024-05-21,2024-10-24,66,False,False,Samsung,Galaxy A34,253.209.126.250,Stellenbosch,Western Cape
DEV00020161,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2022-03-11,2022-03-11,25,False,False,Samsung,Galaxy A14,12.80.59.115,Cape Town,Western Cape
DEV00020162,Android_Mobile,Android 12,Firefox,1366x768,en-ZA,2024-03-25,2024-10-02,36,False,False,Samsung,Galaxy A14,250.74.32.243,Pretoria,Gauteng
DEV00020163,Android_Mobile,Android 13,Safari,1920x1080,en,2022-04-18,2022-04-18,89,False,False,Samsung,Galaxy S22,180.110.152.29,Pretoria,Gauteng
DEV00020164,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2024-02-01,2024-06-09,19,False,False,Samsung,Galaxy A54,154.141.73.85,Johannesburg,Gauteng
DEV00020165,iPhone_Mobile,iOS 15,Chrome,1366x768,en,2023-05-24,2024-05-26,16,False,False,Apple,iPhone 13,178.147.70.98,Cape Town,Western Cape
DEV00020166,MacBook_Laptop,macOS Sonoma,Chrome,1440x900,en,2023-03-08,2025-03-23,99,False,False,Apple,iMac,23.179.127.49,Johannesburg,Gauteng
DEV00020167,iPhone_Mobile,iOS 15,Chrome,1366x768,en-ZA,2025-05-10,2025-05-10,65,False,False,Apple,iPhone 14,179.213.116.183,Pietermaritzburg,KwaZulu-Natal
DEV00020168,iPhone_Mobile,iOS 16,Chrome,1440x900,en-ZA,2023-07-17,2024-03-01,37,False,False,Apple,iPhone 15,243.162.247.118,Johannesburg,Gauteng
DEV00020169,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2025-12-05,2025-12-05,94,False,False,Samsung,Galaxy A34,128.244.193.112,Gqeberha,Eastern Cape
DEV00020170,iPhone_Mobile,iOS 15,Safari,1440x900,en-ZA,2022-12-31,2022-12-31,3,False,False,Apple,iPhone 13,217.1.164.152,Nelspruit,Mpumalanga
DEV00020171,iPhone_Mobile,iOS 16,Safari,1170x2532,en-ZA,2024-06-20,2024-06-20,64,False,False,Apple,iPhone 12,236.85.157.74,Paarl,Western Cape
DEV00020172,Android_Mobile,Android 12,Chrome,1080x2400,af,2025-04-09,2025-05-02,91,False,False,Samsung,Galaxy S23,239.127.178.184,Durban,KwaZulu-Natal
DEV00020173,Android_Mobile,Android 12,Safari,1170x2532,en-ZA,2022-10-29,2023-10-25,67,False,False,Samsung,Galaxy S23,108.202.211.75,Cape Town,Western Cape
DEV00020174,Android_Mobile,Android 13,Chrome,1080x2400,en-ZA,2024-09-19,2024-10-03,86,False,False,Samsung,Galaxy S23,236.54.128.184,Durban,KwaZulu-Natal
DEV00020175,Android_Tablet,Android 13,Chrome,1080x2400,en-ZA,2024-11-28,2025-10-10,18,False,False,Samsung,Galaxy A34,89.220.175.167,East London,Eastern Cape
DEV00020176,Android_Tablet,Android 12,Safari,1440x900,en-ZA,2022-04-23,2023-12-19,6,False,True,Samsung,Galaxy S22,52.56.240.7,Bloemfontein,Free State
DEV00020177,Windows_Desktop,Windows 10,Chrome,1440x900,en-ZA,2023-02-22,2024-11-10,80,False,False,HP,Inspiron,117.242.182.42,Pretoria,Gauteng
DEV00020178,Windows_Laptop,Windows 11,Chrome,1920x1080,en-ZA,2023-01-27,2023-01-27,96,False,False,Lenovo,Aspire,248.136.29.26,Pretoria,Gauteng
DEV00020179,iPhone_Mobile,iOS 17,Safari,1440x900,en-ZA,2022-12-02,2023-04-19,11,False,False,Apple,iPhone 14,204.229.213.119,Durban,KwaZulu-Natal
DEV00020180,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2024-09-25,2025-06-30,21,False,False,Samsung,Galaxy S23,171.165.183.171,East London,Eastern Cape
DEV00020181,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2022-03-24,2025-07-04,29,False,False,Samsung,Galaxy S22,152.237.211.120,Durban,KwaZulu-Natal
DEV00020182,Android_Mobile,Android 12,Chrome,1080x2400,en,2023-07-12,2025-08-24,62,False,False,Samsung,Galaxy S22,78.172.253.244,Johannesburg,Gauteng
DEV00020183,iPad_Tablet,iOS 15,Chrome,1366x768,en-ZA,2024-05-20,2024-08-02,43,False,False,Apple,iPad Air,35.210.65.192,Johannesburg,Gauteng
DEV00020184,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-02-05,2025-02-07,80,False,False,Samsung,Galaxy S23,130.46.234.3,Stellenbosch,Western Cape
DEV00020185,Android_Mobile,Android 14,Edge,1920x1080,other,2022-05-03,2025-05-28,57,False,False,Samsung,Galaxy A34,122.186.99.227,Gqeberha,Eastern Cape
DEV00020186,Android_Mobile,Android 14,Safari,1920x1080,en-ZA,2024-11-22,2025-04-08,68,False,False,Samsung,Galaxy A14,144.24.21.113,Johannesburg,Gauteng
DEV00020187,Android_Mobile,Android 13,Chrome,1440x900,zu,2022-11-02,2023-11-11,38,False,False,Samsung,Galaxy A34,112.65.21.99,Pretoria,Gauteng
DEV00020188,iPhone_Mobile,iOS 15,Safari,1440x900,af,2025-02-22,2025-03-19,92,False,False,Apple,iPhone 12,207.214.84.57,Cape Town,Western Cape
DEV00020189,Android_Mobile,Android 14,Safari,1080x2400,en-ZA,2025-02-16,2025-02-16,84,False,False,Samsung,Galaxy A14,101.243.225.133,Gqeberha,Eastern Cape
DEV00020190,Windows_Laptop,Windows 10,Chrome,1366x768,en-ZA,2023-07-17,2025-11-15,88,False,False,Acer,Latitude,112.88.84.216,Johannesburg,Gauteng
DEV00020191,iPhone_Mobile,iOS 17,Safari,1170x2532,en-ZA,2025-12-16,2025-12-26,58,False,False,Apple,iPhone 12,252.66.121.12,Cape Town,Western Cape
DEV00020192,iPhone_Mobile,iOS 15,Chrome,1440x900,en-ZA,2023-03-27,2025-06-10,24,False,False,Apple,iPhone 12,23.54.255.75,Soweto,Gauteng
DEV00020193,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2024-10-01,2024-10-13,34,False,False,Samsung,Galaxy A14,34.102.187.3,Soweto,Gauteng
DEV00020194,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2023-11-16,2024-02-19,51,False,False,Samsung,Galaxy S22,19.250.44.233,Tzaneen,Limpopo
DEV00020195,Android_Mobile,Android 13,Chrome,1170x2532,en-ZA,2024-05-10,2024-07-13,87,False,False,Samsung,Galaxy A34,118.50.67.232,Ballito,KwaZulu-Natal
DEV00020196,Android_Mobile,Android 13,Chrome,1920x1080,en-ZA,2024-08-18,2025-06-13,98,False,False,Samsung,Galaxy A34,176.21.198.101,Johannesburg,Gauteng
DEV00020197,Android_Mobile,Android 13,Safari,1366x768,en-ZA,2024-04-23,2025-07-29,55,False,False,Samsung,Galaxy S22,238.3.251.98,Welkom,Free State
DEV00020198,iPhone_Mobile,iOS 17,Safari,1440x900,en-ZA,2023-11-02,2023-11-02,77,True,False,Apple,iPhone 14,213.245.245.51,Johannesburg,Gauteng
DEV00020199,MacBook_Laptop,macOS Monterey,Safari,1440x900,en,2025-06-01,2025-06-01,0,False,False,Apple,MacBook Pro,93.177.187.119,Bloemfontein,Free State
DEV00020200,iPad_Tablet,iOS 16,Chrome,1080x2400,zu,2023-10-22,2023-10-22,38,False,False,Apple,iPad Mini,165.166.14.217,Stellenbosch,Western Cape
DEV00020201,Android_Mobile,Android 14,Edge,1170x2532,en-ZA,2025-06-20,2025-06-20,66,False,False,Samsung,Galaxy S23,93.88.50.24,Tzaneen,Limpopo
DEV00020202,Android_Mobile,Android 12,Firefox,1080x2400,en-ZA,2025-04-04,2025-10-30,75,False,False,Samsung,Galaxy A34,90.223.86.124,Ballito,KwaZulu-Natal
DEV00020203,Android_Mobile,Android 12,Chrome,1920x1080,af,2022-11-07,2023-11-18,78,False,False,Samsung,Galaxy A14,105.170.147.77,Durban,KwaZulu-Natal
DEV00020204,Android_Mobile,Android 14,Chrome,1366x768,en-ZA,2025-12-07,2025-12-07,41,False,False,Samsung,Galaxy A14,92.148.53.78,Soweto,Gauteng
DEV00020205,Android_Mobile,Android 12,Safari,1080x2400,xh,2023-02-22,2023-12-17,0,False,False,Samsung,Galaxy S22,12.222.155.72,Pretoria,Gauteng
DEV00020206,Windows_Laptop,Windows 11,Chrome,1920x1080,en-ZA,2025-04-25,2025-06-13,73,False,False,HP,Aspire,128.153.187.37,Soweto,Gauteng
DEV00020207,iPhone_Mobile,iOS 15,Safari,1366x768,en-ZA,2025-02-15,2025-02-15,64,False,False,Apple,iPhone 13,53.14.74.134,Johannesburg,Gauteng
DEV00020208,iPad_Tablet,iOS 16,Chrome,1170x2532,en-ZA,2025-09-03,2025-09-15,73,False,False,Apple,iPad Mini,190.141.189.79,Pietermaritzburg,KwaZulu-Natal
DEV00020209,Android_Tablet,Android 12,Chrome,1366x768,en-ZA,2022-06-29,2022-06-29,82,False,True,Samsung,Galaxy S22,62.250.177.72,Johannesburg,Gauteng
DEV00020210,Windows_Laptop,Windows 10,Edge,1170x2532,en-ZA,2024-11-09,2025-11-11,36,False,False,Lenovo,ThinkPad,240.70.176.247,Johannesburg,Gauteng
DEV00020211,Android_Mobile,Android 14,Safari,1170x2532,en-ZA,2024-07-28,2025-05-24,29,False,False,Samsung,Galaxy A54,22.172.224.221,Stellenbosch,Western Cape
DEV00020212,iPhone_Mobile,iOS 17,Chrome,1080x2400,af,2025-09-30,2025-09-30,40,False,False,Apple,iPhone 15,116.29.118.25,Stellenbosch,Western Cape
DEV00020213,iPhone_Mobile,iOS 17,Chrome,1366x768,en-ZA,2025-06-02,2025-10-12,4,False,False,Apple,iPhone 13,211.32.165.153,Paarl,Western Cape
DEV00020214,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2023-03-29,2023-05-16,100,False,False,Samsung,Galaxy S22,54.83.105.124,Cape Town,Western Cape
DEV00020215,iPhone_Mobile,iOS 17,Firefox,1366x768,en,2022-05-21,2024-06-01,52,True,False,Apple,iPhone 14,86.99.164.7,Polokwane,Limpopo
DEV00020216,iPhone_Mobile,iOS 16,Chrome,1170x2532,en-ZA,2023-06-09,2023-06-09,95,False,False,Apple,iPhone 14,201.164.120.51,Rustenburg,North West
DEV00020217,Android_Mobile,Android 13,Safari,1366x768,en-ZA,2022-02-28,2022-08-01,39,False,False,Samsung,Galaxy A54,167.209.98.253,Soweto,Gauteng
DEV00020218,MacBook_Laptop,macOS Monterey,Chrome,1170x2532,en-ZA,2023-05-22,2023-05-22,59,False,False,Apple,MacBook Air,219.175.80.90,Johannesburg,Gauteng
DEV00020219,iPhone_Mobile,iOS 15,Edge,1170x2532,en-ZA,2025-01-25,2025-12-06,20,False,False,Apple,iPhone 14,32.190.123.48,Pietermaritzburg,KwaZulu-Natal
DEV00020220,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2023-05-25,2023-05-25,36,False,False,Samsung,Galaxy A14,219.183.46.204,Durban,KwaZulu-Natal
DEV00020221,Windows_Laptop,Windows 11,Chrome,1366x768,en-ZA,2025-01-08,2025-05-15,10,False,False,Dell,Latitude,191.95.31.8,East London,Eastern Cape
DEV00020222,iPhone_Mobile,iOS 15,Chrome,1366x768,en-ZA,2023-01-10,2025-04-24,90,False,False,Apple,iPhone 15,193.187.39.57,Cape Town,Western Cape
DEV00020223,Android_Mobile,Android 14,Chrome,1080x2400,en-ZA,2022-11-05,2024-11-14,4,False,False,Samsung,Galaxy A54,218.123.142.2,East London,Eastern Cape
DEV00020224,iPhone_Mobile,iOS 16,Edge,1170x2532,en,2025-06-23,2025-11-28,22,False,False,Apple,iPhone 14,9.124.241.139,Durban,KwaZulu-Natal
DEV00020225,iPhone_Mobile,iOS 16,Safari,1440x900,zu,2022-09-15,2022-09-15,30,False,False,Apple,iPhone 13,208.147.238.124,Nelspruit,Mpumalanga
DEV00020226,Android_Mobile,Android 14,Safari,1080x2400,en-ZA,2022-01-02,2022-12-03,7,False,False,Samsung,Galaxy A34,242.118.93.133,Tzaneen,Limpopo
DEV00020227,iPhone_Mobile,iOS 15,Chrome,1920x1080,en-ZA,2023-08-31,2025-03-29,69,False,False,Apple,iPhone 15,135.222.131.94,Pretoria,Gauteng
DEV00020228,Android_Mobile,Android 12,Chrome,1170x2532,en-ZA,2025-07-13,2025-07-31,99,False,True,Samsung,Galaxy A34,39.88.103.129,Bloemfontein,Free State
DEV00020229,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2023-09-16,2024-10-20,61,False,False,Samsung,Galaxy A54,3.56.149.77,East London,Eastern Cape
DEV00020230,iPhone_Mobile,iOS 15,Safari,1170x2532,en-ZA,2024-08-02,2024-08-02,54,False,False,Apple,iPhone 15,166.214.210.204,Johannesburg,Gauteng
DEV00020231,Android_Mobile,Android 14,Edge,1170x2532,en-ZA,2025-04-02,2025-04-02,50,False,False,Samsung,Galaxy S22,209.169.84.17,Pietermaritzburg,KwaZulu-Natal
DEV00020232,Windows_Laptop,Windows 10,Chrome,1440x900,en,2024-08-19,2025-01-11,64,False,False,HP,Latitude,251.243.130.57,Pretoria,Gauteng
DEV00020233,Android_Mobile,Android 13,Chrome,1366x768,en,2022-10-15,2022-10-15,83,False,False,Samsung,Galaxy A34,254.75.14.177,Pretoria,Gauteng
DEV00020234,Windows_Laptop,Windows 11,Chrome,1080x2400,en-ZA,2025-04-27,2025-04-27,95,False,False,Dell,Aspire,34.213.5.138,Ballito,KwaZulu-Natal
DEV00020235,iPhone_Mobile,iOS 17,Safari,1920x1080,en-ZA,2025-10-27,2025-11-01,67,False,False,Apple,iPhone 13,70.186.233.239,Soweto,Gauteng
DEV00020236,Android_Mobile,Android 12,Chrome,1080x2400,en-ZA,2024-06-23,2024-06-23,94,True,False,Samsung,Galaxy A34,235.229.163.35,Polokwane,Limpopo
DEV00020237,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2024-04-01,2025-07-20,28,False,False,Apple,iPhone 14,128.225.120.93,Johannesburg,Gauteng
DEV00020238,Windows_Laptop,Windows 10,Edge,1920x1080,en-ZA,2025-09-07,2025-12-09,3,False,False,Dell,Aspire,179.66.232.45,Soweto,Gauteng
DEV00020239,Android_Mobile,Android 12,Chrome,1440x900,en-ZA,2023-11-14,2023-11-14,47,False,False,Samsung,Galaxy S23,189.188.197.216,Stellenbosch,Western Cape
DEV00020240,Android_Mobile,Android 14,Chrome,1170x2532,en-ZA,2025-03-12,2025-03-12,62,False,False,Samsung,Galaxy S22,107.118.169.14,Pietermaritzburg,KwaZulu-Natal
DEV00020241,Android_Mobile,Android 12,Safari,1366x768,en-ZA,2023-06-11,2025-07-16,28,False,False,Samsung,Galaxy A14,227.50.114.36,Pietermaritzburg,KwaZulu-Natal
DEV00020242,Windows_Laptop,Windows 10,Chrome,1080x2400,en-ZA,2025-05-05,2025-07-29,16,False,False,Acer,Inspiron,237.0.198.117,Pretoria,Gauteng
DEV00020243,Android_Tablet,Android 13,Chrome,1440x900,en-ZA,2025-12-03,2025-12-03,74,False,False,Samsung,Galaxy S23,98.101.231.204,Ballito,KwaZulu-Natal
DEV00020244,iPhone_Mobile,iOS 15,Chrome,1920x1080,en,2023-02-26,2023-02-26,72,False,False,Apple,iPhone 13,46.131.86.88,Ballito,KwaZulu-Natal
DEV00020245,Windows_Laptop,Windows 11,Chrome,1440x900,en-ZA,2023-08-27,2025-01-30,65,False,False,Dell,ThinkPad,2.246.174.64,Soweto,Gauteng
DEV00020246,iPhone_Mobile,iOS 16,Chrome,1440x900,en-ZA,2023-09-05,2025-04-13,55,False,False,Apple,iPhone 14,90.117.218.53,Paarl,Western Cape
DEV00020247,MacBook_Laptop,macOS Ventura,Chrome,1920x1080,en-ZA,2022-12-11,2022-12-11,40,False,False,Apple,iMac,113.170.138.232,Paarl,Western Cape
DEV00020248,Windows_Desktop,Windows 11,Chrome,1080x2400,en-ZA,2023-04-24,2024-11-11,68,False,False,Acer,ThinkPad,232.220.247.204,Bloemfontein,Free State
DEV00020249,Android_Mobile,Android 12,Chrome,1366x768,en-ZA,2025-02-20,2025-12-06,6,False,False,Samsung,Galaxy S23,251.57.156.124,Johannesburg,Gauteng
DEV00020250,MacBook_Laptop,macOS Ventura,Chrome,1170x2532,en-ZA,2023-08-02,2023-08-02,89,False,False,Apple,iMac,195.100.210.158,Stellenbosch,Western Cape
DEV00020251,Android_Mobile,Android 13,Chrome,1170x2532,af,2023-03-19,2023-09-18,93,False,False,Samsung,Galaxy A14,147.104.172.174,Soweto,Gauteng
DEV00020252,Android_Mobile,Android 14,Chrome,1920x1080,en-ZA,2024-05-01,2025-10-13,21,False,False,Samsung,Galaxy S22,136.206.249.170,Cape Town,Western Cape
DEV00020253,Android_Mobile,Android 12,Chrome,1920x1080,af,2025-12-26,2025-12-30,37,False,False,Samsung,Galaxy A14,131.162.164.84,Ballito,KwaZulu-Natal
DEV00020254,iPhone_Mobile,iOS 15,Chrome,1080x2400,en-ZA,2025-09-24,2025-10-04,47,False,False,Apple,iPhone 15,60.122.152.52,Polokwane,Limpopo
DEV00020255,Windows_Desktop,Windows 11,Safari,1920x1080,en-ZA,2025-07-06,2025-11-02,61,False,False,Dell,EliteBook,175.182.87.83,Pretoria,Gauteng
DEV00020256,iPhone_Mobile,iOS 16,Chrome,1920x1080,en-ZA,2024-11-02,2025-05-10,1,False,False,Apple,iPhone 14,189.212.53.9,Ballito,KwaZulu-Natal
