link_id,customer_id,device_id,association_date,last_access_date,access_count,is_primary_device,link_type
LINK00030924,CUST00009045,DEV00009761,2025-06-27,2025-12-31,16,False,SECONDARY
LINK00030925,CUST00015045,DEV00001835,2025-08-23,2025-12-31,43,False,SECONDARY
LINK00030926,CUST00007887,DEV00010797,2025-07-03,2025-12-31,99,False,SECONDARY
LINK00030927,CUST00011098,DEV00015237,2023-11-13,2025-12-31,86,False,SECONDARY
LINK00030928,CUST00022656,DEV00019518,2023-12-13,2025-12-31,33,False,SECONDARY
LINK00030929,CUST00000063,DEV00002266,2025-12-04,2025-12-31,45,False,SECONDARY
LINK00030930,CUST00006025,DEV00014524,2025-04-19,2025-12-31,64,False,SECONDARY
LINK00030931,CUST00017417,DEV00014008,2025-05-29,2025-12-31,63,False,SECONDARY
LINK00030932,CUST00004627,DEV00004697,2025-03-21,2025-12-31,39,False,SECONDARY
LINK00030933,CUST00026442,DEV00008678,2025-06-21,2025-12-31,25,False,SECONDARY
LINK00030934,CUST00010731,DEV00008328,2025-04-13,2025-12-31,47,False,SECONDARY
LINK00030935,CUST00012177,DEV00016156,2025-06-13,2025-12-31,29,False,SECONDARY
LINK00030936,CUST00008080,DEV00009023,2025-12-26,2025-12-31,73,False,SECONDARY
LINK00030937,CUST00023208,DEV00004630,2025-08-03,2025-12-31,10,False,SECONDARY
LINK00030938,CUST00020657,DEV00008290,2025-10-30,2025-12-31,15,False,SECONDARY
LINK00030939,CUST00022223,DEV00009538,2024-10-18,2025-12-31,50,False,SECONDARY
LINK00030940,CUST00018722,DEV00007409,2025-08-05,2025-12-31,23,False,SECONDARY
LINK00030941,CUST00000444,DEV00006392,2025-03-24,2025-12-31,75,False,SECONDARY
LINK00030942,CUST00021997,DEV00011724,2025-10-03,2025-12-31,88,False,SECONDARY
LINK00030943,CUST00000083,DEV00005653,2025-12-23,2025-12-31,98,False,SECONDARY
LINK00030944,CUST00023973,DEV00018029,2023-02-28,2025-12-31,86,False,SECONDARY
LINK00030945,CUST00027038,DEV00023675,2024-12-12,2025-12-31,100,False,SECONDARY
LINK00030946,CUST00023668,DEV00012377,2025-06-13,2025-12-31,63,False,SECONDARY
LINK00030947,CUST00020794,DEV00027860,2025-04-19,2025-12-31,88,False,SECONDARY
LINK00030948,CUST00023192,DEV00017181,2025-07-16,2025-12-31,12,False,SECONDARY
LINK00030949,CUST00022909,DEV00012504,2025-12-20,2025-12-31,19,False,SECONDARY
LINK00030950,CUST00019217,DEV00005906,2025-06-24,2025-12-31,29,False,SECONDARY
LINK00030951,CUST00018276,DEV00017611,2025-04-07,2025-12-31,93,False,SECONDARY
LINK00030952,CUST00008176,DEV00012616,2023-10-11,2025-12-31,95,False,SECONDARY
LINK00030953,CUST00029566,DEV00004141,2025-05-12,2025-12-31,88,False,SECONDARY
LINK00030954,CUST00017662,DEV00026152,2025-04-29,2025-12-31,34,False,SECONDARY
LINK00030955,CUST00004633,DEV00015086,2024-07-17,2025-12-31,35,False,SECONDARY
LINK00030956,CUST00000165,DEV00024079,2025-07-20,2025-12-31,8,False,SECONDARY
LINK00030957,CUST00008695,DEV00022324,2025-04-25,2025-12-31,29,False,SECONDARY
LINK00030958,CUST00016934,DEV00005862,2025-12-19,2025-12-31,64,False,SECONDARY
LINK00030959,CUST00019209,DEV00019032,2025-01-11,2025-12-31,92,False,SECONDARY
LINK00030960,CUST00012506,DEV00019217,2024-07-07,2025-12-31,87,False,SECONDARY
LINK00030961,CUST00002315,DEV00005874,2025-10-08,2025-12-31,34,False,SECONDARY
LINK00030962,CUST00006645,DEV00018818,2025-11-09,2025-12-31,13,False,SECONDARY
LINK00030963,CUST00004114,DEV00016463,2025-11-26,2025-12-31,100,False,SECONDARY
LINK00030964,CUST00011868,DEV00016082,2025-08-28,2025-12-31,78,False,SECONDARY
LINK00030965,CUST00011171,DEV00026907,2025-02-13,2025-12-31,26,False,SECONDARY
LINK00030966,CUST00015421,DEV00003415,2025-12-09,2025-12-31,96,False,SECONDARY
LINK00030967,CUST00009528,DEV00022565,2024-11-19,2025-12-31,68,False,SECONDARY
LINK00030968,CUST00027404,DEV00011247,2024-12-06,2025-12-31,25,False,SECONDARY
LINK00030969,CUST00029373,DEV00010584,2025-09-04,2025-12-31,35,False,SECONDARY
LINK00030970,CUST00006254,DEV00001557,2025-11-23,2025-12-31,80,False,SECONDARY
LINK00030971,CUST00026112,DEV00020948,2025-09-20,2025-12-31,89,False,SECONDARY
LINK00030972,CUST00003091,DEV00022843,2025-11-01,2025-12-31,8,False,SECONDARY
LINK00030973,CUST00022618,DEV00008105,2025-05-27,2025-12-31,56,False,SECONDARY
LINK00030974,CUST00018325,DEV00004368,2025-09-09,2025-12-31,39,False,SECONDARY
LINK00030975,CUST00029252,DEV00021313,2024-01-05,2025-12-31,48,False,SECONDARY
LINK00030976,CUST00000201,DEV00020585,2023-08-25,2025-12-31,7,False,SECONDARY
LINK00030977,CUST00027492,DEV00024764,2025-12-23,2025-12-31,38,False,SECONDARY
LINK00030978,CUST00017150,DEV00000774,2025-12-17,2025-12-31,66,False,SECONDARY
LINK00030979,CUST00022583,DEV00000224,2024-02-02,2025-12-31,54,False,SECONDARY
LINK00030980,CUST00023287,DEV00026257,2025-09-17,2025-12-31,58,False,SECONDARY
LINK00030981,CUST00019592,DEV00023094,2025-08-12,2025-12-31,70,False,SECONDARY
LINK00030982,CUST00027255,DEV00011122,2024-02-24,2025-12-31,34,False,SECONDARY
LINK00030983,CUST00010347,DEV00022418,2025-12-21,2025-12-31,95,False,SECONDARY
LINK00030984,CUST00023785,DEV00019173,2025-10-04,2025-12-31,99,False,SECONDARY
LINK00030985,CUST00026651,DEV00011069,2025-09-26,2025-12-31,23,False,SECONDARY
LINK00030986,CUST00017751,DEV00007420,2025-03-15,2025-12-31,33,False,SECONDARY
LINK00030987,CUST00010303,DEV00016103,2025-07-03,2025-12-31,17,False,SECONDARY
LINK00030988,CUST00019889,DEV00021046,2025-07-28,2025-12-31,34,False,SECONDARY
LINK00030989,CUST00009843,DEV00018334,2022-12-19,2025-12-31,73,False,SECONDARY
LINK00030990,CUST00021433,DEV00027204,2025-06-26,2025-12-31,19,False,SECONDARY
LINK00030991,CUST00024877,DEV00022439,2025-03-27,2025-12-31,80,False,SECONDARY
LINK00030992,CUST00027913,DEV00002066,2025-04-25,2025-12-31,75,False,SECONDARY
LINK00030993,CUST00015096,DEV00012838,2025-11-10,2025-12-31,30,False,SECONDARY
LINK00030994,CUST00010565,DEV00022020,2025-08-22,2025-12-31,42,False,SECONDARY
LINK00030995,CUST00007699,DEV00025094,2025-07-20,2025-12-31,63,False,SECONDARY
LINK00030996,CUST00023990,DEV00015991,2025-02-14,2025-12-31,89,False,SECONDARY
LINK00030997,CUST00006388,DEV00008055,2025-07-15,2025-12-31,69,False,SECONDARY
LINK00030998,CUST00004758,DEV00004319,2025-10-08,2025-12-31,95,False,SECONDARY
LINK00030999,CUST00000645,DEV00009068,2025-07-21,2025-12-31,63,False,SECONDARY
LINK00031000,CUST00011633,DEV00010583,2024-07-07,2025-12-31,58,False,SECONDARY
LINK00031001,CUST00014694,DEV00005360,2023-02-25,2025-12-31,76,False,SECONDARY
LINK00031002,CUST00029167,DEV00007154,2024-08-06,2025-12-31,59,False,SECONDARY
LINK00031003,CUST00015424,DEV00001010,2025-05-23,2025-12-31,29,False,SECONDARY
LINK00031004,CUST00026695,DEV00001574,2025-06-20,2025-12-31,42,False,SECONDARY
LINK00031005,CUST00015882,DEV00001376,2025-05-25,2025-12-31,41,False,SECONDARY
LINK00031006,CUST00013624,DEV00025636,2023-03-02,2025-12-31,7,False,SECONDARY
LINK00031007,CUST00011954,DEV00023773,2023-11-07,2025-12-31,75,False,SECONDARY
LINK00031008,CUST00003580,DEV00003632,2025-11-03,2025-12-31,48,False,SECONDARY
LINK00031009,CUST00016956,DEV00024596,2024-12-30,2025-12-31,74,False,SECONDARY
LINK00031010,CUST00009199,DEV00025871,2025-08-16,2025-12-31,68,False,SECONDARY
LINK00031011,CUST00004277,DEV00000846,2025-08-11,2025-12-31,33,False,SECONDARY
LINK00031012,CUST00007679,DEV00020881,2025-10-10,2025-12-31,71,False,SECONDARY
LINK00031013,CUST00026920,DEV00015656,2025-12-29,2025-12-31,19,False,SECONDARY
LINK00031014,CUST00025213,DEV00025578,2025-11-11,2025-12-31,8,False,SECONDARY
LINK00031015,CUST00020540,DEV00014104,2025-12-26,2025-12-31,18,False,SECONDARY
LINK00031016,CUST00004849,DEV00017444,2023-11-14,2025-12-31,45,False,SECONDARY
LINK00031017,CUST00004329,DEV00027625,2025-12-04,2025-12-31,61,False,SECONDARY
LINK00031018,CUST00029363,DEV00002572,2025-05-04,2025-12-31,37,False,SECONDARY
LINK00031019,CUST00008546,DEV00010516,2023-11-07,2025-12-31,91,False,SECONDARY
LINK00031020,CUST00009861,DEV00009896,2025-01-18,2025-12-31,75,False,SECONDARY
LINK00031021,CUST00025009,DEV00019125,2025-12-24,2025-12-31,71,False,SECONDARY
LINK00031022,CUST00028519,DEV00023730,2025-08-13,2025-12-31,69,False,SECONDARY
LINK00031023,CUST00006897,DEV00020594,2025-09-03,2025-12-31,86,False,SECONDARY
LINK00031024,CUST00015500,DEV00005881,2023-12-30,2025-12-31,56,False,SECONDARY
LINK00031025,CUST00015551,DEV00010240,2025-04-01,2025-12-31,46,False,SECONDARY
LINK00031026,CUST00017314,DEV00024867,2025-09-25,2025-12-31,27,False,SECONDARY
LINK00031027,CUST00016697,DEV00005184,2025-07-09,2025-12-31,21,False,SECONDARY
LINK00031028,CUST00025680,DEV00002097,2025-11-23,2025-12-31,25,False,SECONDARY
LINK00031029,CUST00000412,DEV00018686,2025-12-08,2025-12-31,65,False,SECONDARY
LINK00031030,CUST00026473,DEV00014000,2025-07-24,2025-12-31,35,False,SECONDARY
LINK00031031,CUST00002428,DEV00027508,2025-06-05,2025-12-31,12,False,SECONDARY
LINK00031032,CUST00002583,DEV00015897,2025-09-22,2025-12-31,81,False,SECONDARY
LINK00031033,CUST00020684,DEV00019807,2024-04-30,2025-12-31,64,False,SECONDARY
LINK00031034,CUST00010475,DEV00004860,2024-05-30,2025-12-31,59,False,SECONDARY
LINK00031035,CUST00029166,DEV00013659,2025-10-12,2025-12-31,35,False,SECONDARY
LINK00031036,CUST00020706,DEV00013538,2025-10-15,2025-12-31,24,False,SECONDARY
LINK00031037,CUST00017087,DEV00022024,2025-01-21,2025-12-31,89,False,SECONDARY
LINK00031038,CUST00018491,DEV00027230,2025-02-04,2025-12-31,83,False,SECONDARY
LINK00031039,CUST00017444,DEV00013874,2025-03-13,2025-12-31,50,False,SECONDARY
LINK00031040,CUST00013205,DEV00000307,2024-12-24,2025-12-31,9,False,SECONDARY
LINK00031041,CUST00015244,DEV00024103,2024-08-27,2025-12-31,36,False,SECONDARY
LINK00031042,CUST00006587,DEV00004707,2025-10-20,2025-12-31,7,False,SECONDARY
LINK00031043,CUST00016501,DEV00018281,2025-05-29,2025-12-31,9,False,SECONDARY
LINK00031044,CUST00010133,DEV00003822,2025-09-06,2025-12-31,77,False,SECONDARY
LINK00031045,CUST00014454,DEV00019585,2025-08-24,2025-12-31,53,False,SECONDARY
LINK00031046,CUST00012095,DEV00009366,2025-12-28,2025-12-31,46,False,SECONDARY
LINK00031047,CUST00017452,DEV00014817,2025-12-24,2025-12-31,66,False,SECONDARY
LINK00031048,CUST00007389,DEV00003099,2024-11-12,2025-12-31,93,False,SECONDARY
LINK00031049,CUST00017940,DEV00000570,2024-05-27,2025-12-31,28,False,SECONDARY
LINK00031050,CUST00026817,DEV00009564,2024-01-11,2025-12-31,26,False,SECONDARY
LINK00031051,CUST00012017,DEV00002948,2025-08-17,2025-12-31,15,False,SECONDARY
LINK00031052,CUST00022325,DEV00023437,2025-12-30,2025-12-31,52,False,SECONDARY
LINK00031053,CUST00014890,DEV00025692,2024-12-24,2025-12-31,97,False,SECONDARY
LINK00031054,CUST00013070,DEV00026916,2025-08-06,2025-12-31,16,False,SECONDARY
LINK00031055,CUST00012024,DEV00011647,2025-05-20,2025-12-31,15,False,SECONDARY
LINK00031056,CUST00018228,DEV00010208,2023-09-10,2025-12-31,48,False,SECONDARY
LINK00031057,CUST00023110,DEV00027267,2025-11-01,2025-12-31,28,False,SECONDARY
LINK00031058,CUST00028492,DEV00002833,2024-12-16,2025-12-31,99,False,SECONDARY
LINK00031059,CUST00005960,DEV00023595,2025-11-30,2025-12-31,18,False,SECONDARY
LINK00031060,CUST00010955,DEV00016730,2025-09-26,2025-12-31,18,False,SECONDARY
LINK00031061,CUST00026302,DEV00012109,2025-08-19,2025-12-31,74,False,SECONDARY
LINK00031062,CUST00015236,DEV00027597,2024-03-16,2025-12-31,48,False,SECONDARY
LINK00031063,CUST00013446,DEV00004478,2024-11-24,2025-12-31,28,False,SECONDARY
LINK00031064,CUST00013040,DEV00007129,2025-10-07,2025-12-31,39,False,SECONDARY
LINK00031065,CUST00028606,DEV00008507,2025-11-08,2025-12-31,48,False,SECONDARY
LINK00031066,CUST00022596,DEV00014489,2025-06-23,2025-12-31,69,False,SECONDARY
LINK00031067,CUST00009796,DEV00016284,2025-10-04,2025-12-31,64,False,SECONDARY
LINK00031068,CUST00000527,DEV00010776,2025-02-10,2025-12-31,27,False,SECONDARY
LINK00031069,CUST00020120,DEV00000665,2025-10-20,2025-12-31,82,False,SECONDARY
LINK00031070,CUST00006582,DEV00006229,2025-10-01,2025-12-31,28,False,SECONDARY
LINK00031071,CUST00002710,DEV00010247,2025-10-05,2025-12-31,56,False,SECONDARY
LINK00031072,CUST00011284,DEV00027685,2025-06-09,2025-12-31,84,False,SECONDARY
LINK00031073,CUST00027584,DEV00015489,2025-04-03,2025-12-31,24,False,SECONDARY
LINK00031074,CUST00001598,DEV00013313,2024-09-08,2025-12-31,58,False,SECONDARY
LINK00031075,CUST00007309,DEV00004273,2025-08-27,2025-12-31,26,False,SECONDARY
LINK00031076,CUST00022626,DEV00014626,2025-09-16,2025-12-31,69,False,SECONDARY
LINK00031077,CUST00029013,DEV00008562,2025-02-08,2025-12-31,39,False,SECONDARY
LINK00031078,CUST00029043,DEV00026952,2025-12-07,2025-12-31,11,False,SECONDARY
LINK00031079,CUST00000060,DEV00007384,2025-12-30,2025-12-31,15,False,SECONDARY
LINK00031080,CUST00020054,DEV00026765,2025-01-11,2025-12-31,66,False,SECONDARY
LINK00031081,CUST00003870,DEV00026305,2025-07-07,2025-12-31,14,False,SECONDARY
LINK00031082,CUST00021588,DEV00021105,2024-07-30,2025-12-31,19,False,SECONDARY
LINK00031083,CUST00008798,DEV00014435,2025-03-16,2025-12-31,49,False,SECONDARY
LINK00031084,CUST00019763,DEV00022126,2025-10-22,2025-12-31,23,False,SECONDARY
LINK00031085,CUST00009464,DEV00001206,2025-06-29,2025-12-31,84,False,SECONDARY
LINK00031086,CUST00019413,DEV00025780,2025-05-09,2025-12-31,26,False,SECONDARY
LINK00031087,CUST00008035,DEV00002602,2025-07-31,2025-12-31,79,False,SECONDARY
LINK00031088,CUST00015126,DEV00025568,2025-07-04,2025-12-31,61,False,SECONDARY
LINK00031089,CUST00003504,DEV00010662,2024-08-12,2025-12-31,82,False,SECONDARY
LINK00031090,CUST00012832,DEV00017375,2024-05-14,2025-12-31,80,False,SECONDARY
LINK00031091,CUST00004249,DEV00019924,2025-05-17,2025-12-31,57,False,SECONDARY
LINK00031092,CUST00012709,DEV00019468,2025-02-14,2025-12-31,33,False,SECONDARY
LINK00031093,CUST00028281,DEV00008829,2025-10-23,2025-12-31,69,False,SECONDARY
LINK00031094,CUST00017293,DEV00012595,2025-10-22,2025-12-31,33,False,SECONDARY
LINK00031095,CUST00015216,DEV00017564,2024-04-23,2025-12-31,42,False,SECONDARY
LINK00031096,CUST00011538,DEV00015923,2025-11-04,2025-12-31,7,False,SECONDARY
LINK00031097,CUST00005505,DEV00003743,2023-09-05,2025-12-31,72,False,SECONDARY
LINK00031098,CUST00003198,DEV00015347,2025-08-15,2025-12-31,48,False,SECONDARY
LINK00031099,CUST00014299,DEV00008372,2024-09-21,2025-12-31,37,False,SECONDARY
LINK00031100,CUST00012632,DEV00019546,2024-11-27,2025-12-31,77,False,SECONDARY
LINK00031101,CUST00002228,DEV00002114,2025-08-08,2025-12-31,57,False,SECONDARY
LINK00031102,CUST00000424,DEV00024020,2025-12-26,2025-12-31,28,False,SECONDARY
LINK00031103,CUST00018756,DEV00023149,2025-03-08,2025-12-31,96,False,SECONDARY
LINK00031104,CUST00021279,DEV00008975,2023-04-15,2025-12-31,70,False,SECONDARY
LINK00031105,CUST00016152,DEV00011307,2025-05-01,2025-12-31,15,False,SECONDARY
LINK00031106,CUST00008362,DEV00015272,2025-12-05,2025-12-31,14,False,SECONDARY
LINK00031107,CUST00013864,DEV00023651,2025-12-08,2025-12-31,47,False,SECONDARY
LINK00031108,CUST00010552,DEV00006623,2025-02-04,2025-12-31,90,False,SECONDARY
LINK00031109,CUST00011351,DEV00014463,2025-09-18,2025-12-31,88,False,SECONDARY
LINK00031110,CUST00017999,DEV00014382,2025-02-23,2025-12-31,89,False,SECONDARY
LINK00031111,CUST00002246,DEV00005330,2025-11-01,2025-12-31,28,False,SECONDARY
LINK00031112,CUST00027331,DEV00026350,2025-04-22,2025-12-31,22,False,SECONDARY
LINK00031113,CUST00006046,DEV00011993,2024-12-20,2025-12-31,88,False,SECONDARY
LINK00031114,CUST00026500,DEV00009976,2025-06-26,2025-12-31,68,False,SECONDARY
LINK00031115,CUST00019650,DEV00025567,2024-01-12,2025-12-31,91,False,SECONDARY
LINK00031116,CUST00021687,DEV00007526,2023-06-30,2025-12-31,65,False,SECONDARY
LINK00031117,CUST00000672,DEV00003037,2025-12-03,2025-12-31,58,False,SECONDARY
LINK00031118,CUST00022993,DEV00000864,2025-01-25,2025-12-31,23,False,SECONDARY
LINK00031119,CUST00019876,DEV00017936,2025-03-30,2025-12-31,87,False,SECONDARY
LINK00031120,CUST00022658,DEV00007964,2025-05-04,2025-12-31,98,False,SECONDARY
LINK00031121,CUST00001795,DEV00010401,2024-09-24,2025-12-31,60,False,SECONDARY
LINK00031122,CUST00020470,DEV00004424,2025-02-18,2025-12-31,57,False,SECONDARY
LINK00031123,CUST00004270,DEV00021989,2023-10-27,2025-12-31,85,False,SECONDARY
LINK00031124,CUST00016632,DEV00009150,2025-06-26,2025-12-31,34,False,SECONDARY
LINK00031125,CUST00029005,DEV00008872,2025-11-05,2025-12-31,44,False,SECONDARY
LINK00031126,CUST00016989,DEV00004604,2023-11-09,2025-12-31,96,False,SECONDARY
LINK00031127,CUST00007317,DEV00012805,2024-07-21,2025-12-31,60,False,SECONDARY
LINK00031128,CUST00002870,DEV00006497,2025-04-16,2025-12-31,42,False,SECONDARY
LINK00031129,CUST00006947,DEV00007221,2025-10-15,2025-12-31,15,False,SECONDARY
LINK00031130,CUST00004800,DEV00026816,2025-06-01,2025-12-31,85,False,SECONDARY
LINK00031131,CUST00019212,DEV00006774,2025-08-14,2025-12-31,97,False,SECONDARY
LINK00031132,CUST00020643,DEV00008585,2025-11-24,2025-12-31,38,False,SECONDARY
LINK00031133,CUST00009952,DEV00023313,2024-12-05,2025-12-31,79,False,SECONDARY
LINK00031134,CUST00018668,DEV00004902,2025-10-18,2025-12-31,57,False,SECONDARY
LINK00031135,CUST00029228,DEV00010008,2025-10-06,2025-12-31,73,False,SECONDARY
LINK00031136,CUST00027944,DEV00001485,2022-12-01,2025-12-31,16,False,SECONDARY
LINK00031137,CUST00013679,DEV00006657,2024-12-24,2025-12-31,67,False,SECONDARY
LINK00031138,CUST00015508,DEV00010687,2024-09-16,2025-12-31,8,False,SECONDARY
LINK00031139,CUST00008013,DEV00003506,2025-12-23,2025-12-31,86,False,SECONDARY
LINK00031140,CUST00013424,DEV00025429,2022-11-03,2025-12-31,41,False,SECONDARY
LINK00031141,CUST00012894,DEV00015448,2025-10-30,2025-12-31,22,False,SECONDARY
LINK00031142,CUST00000747,DEV00019214,2025-10-23,2025-12-31,18,False,SECONDARY
LINK00031143,CUST00007830,DEV00003874,2025-10-28,2025-12-31,22,False,SECONDARY
LINK00031144,CUST00023173,DEV00020688,2025-08-16,2025-12-31,74,False,SECONDARY
LINK00031145,CUST00005103,DEV00026169,2025-10-25,2025-12-31,67,False,SECONDARY
LINK00031146,CUST00026066,DEV00026853,2024-05-01,2025-12-31,78,False,SECONDARY
LINK00031147,CUST00021730,DEV00018234,2025-02-02,2025-12-31,90,False,SECONDARY
LINK00031148,CUST00010717,DEV00010416,2025-11-23,2025-12-31,48,False,SECONDARY
LINK00031149,CUST00006014,DEV00012536,2024-01-19,2025-12-31,38,False,SECONDARY
LINK00031150,CUST00027754,DEV00014936,2025-08-09,2025-12-31,36,False,SECONDARY
LINK00031151,CUST00001664,DEV00023896,2023-12-18,2025-12-31,50,False,SECONDARY
LINK00031152,CUST00012630,DEV00024337,2025-10-24,2025-12-31,63,False,SECONDARY
LINK00031153,CUST00024480,DEV00025253,2025-12-16,2025-12-31,27,False,SECONDARY
LINK00031154,CUST00011677,DEV00006876,2024-06-13,2025-12-31,49,False,SECONDARY
LINK00031155,CUST00008512,DEV00022792,2024-03-08,2025-12-31,86,False,SECONDARY
LINK00031156,CUST00008801,DEV00023869,2025-10-02,2025-12-31,54,False,SECONDARY
LINK00031157,CUST00005963,DEV00014473,2025-08-23,2025-12-31,42,False,SECONDARY
LINK00031158,CUST00005746,DEV00025376,2025-06-18,2025-12-31,57,False,SECONDARY
LINK00031159,CUST00012487,DEV00015927,2025-01-22,2025-12-31,83,False,SECONDARY
LINK00031160,CUST00013409,DEV00012730,2025-10-30,2025-12-31,91,False,SECONDARY
LINK00031161,CUST00016781,DEV00001717,2025-10-28,2025-12-31,54,False,SECONDARY
LINK00031162,CUST00026424,DEV00016981,2023-11-19,2025-12-31,78,False,SECONDARY
LINK00031163,CUST00008247,DEV00022376,2024-09-05,2025-12-31,82,False,SECONDARY
LINK00031164,CUST00029550,DEV00014894,2025-03-12,2025-12-31,18,False,SECONDARY
LINK00031165,CUST00003094,DEV00021671,2025-12-08,2025-12-31,48,False,SECONDARY
LINK00031166,CUST00005407,DEV00005994,2025-09-23,2025-12-31,33,False,SECONDARY
LINK00031167,CUST00025023,DEV00008398,2025-09-20,2025-12-31,96,False,SECONDARY
LINK00031168,CUST00023723,DEV00019506,2025-02-12,2025-12-31,81,False,SECONDARY
LINK00031169,CUST00008796,DEV00022639,2025-03-06,2025-12-31,6,False,SECONDARY
LINK00031170,CUST00009895,DEV00025240,2025-11-30,2025-12-31,27,False,SECONDARY
LINK00031171,CUST00010358,DEV00001309,2025-08-21,2025-12-31,51,False,SECONDARY
LINK00031172,CUST00016753,DEV00005735,2024-08-25,2025-12-31,12,False,SECONDARY
LINK00031173,CUST00006960,DEV00011758,2024-05-11,2025-12-31,32,False,SECONDARY
LINK00031174,CUST00000536,DEV00019928,2025-07-21,2025-12-31,27,False,SECONDARY
LINK00031175,CUST00019187,DEV00010919,2025-12-28,2025-12-31,57,False,SECONDARY
LINK00031176,CUST00019930,DEV00004314,2025-08-04,2025-12-31,26,False,SECONDARY
LINK00031177,CUST00020174,DEV00000230,2025-12-01,2025-12-31,5,False,SECONDARY
LINK00031178,CUST00008736,DEV00005917,2024-05-01,2025-12-31,76,False,SECONDARY
LINK00031179,CUST00027105,DEV00015335,2025-05-24,2025-12-31,58,False,SECONDARY
LINK00031180,CUST00027243,DEV00017270,2025-09-11,2025-12-31,100,False,SECONDARY
LINK00031181,CUST00005398,DEV00000275,2025-12-24,2025-12-31,22,False,SECONDARY
LINK00031182,CUST00019781,DEV00009123,2025-05-01,2025-12-31,26,False,SECONDARY
LINK00031183,CUST00027142,DEV00009727,2025-09-03,2025-12-31,77,False,SECONDARY
